time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow,AirPres
2017-01-03 06:00:00,5.7,0,339.43,100,1.04,0.04877,0,1012.616667
2017-01-03 07:00:00,5.48,NA,338.79,100,0.9,0.01829,0,1012
2017-01-03 08:00:00,5.54,25.86,338.9,100,0.53,0.0061,0,1011.2
2017-01-03 09:00:00,5.7,58,340.3,100,1.14,0,0,1011
2017-01-03 10:00:00,5.94,116.21,342.42,100,1.6,0,0,1010.5
2017-01-03 11:00:00,6.14,119.33,344.35,100,1.21,0,0,1009.516667
2017-01-03 12:00:00,6.39,136.28,346.82,100,1.71,0,0,1007.866667
2017-01-03 13:00:00,6.69,124.17,348.86,100,1.19,0,0,1006.5
2017-01-03 14:00:00,6.88,66.99,349.35,100,1.49,0,0,1005.95
2017-01-03 15:00:00,7.9,79.72,350.02,99.97,0.76,0,0,1005
2017-01-03 16:00:00,9.51,70.42,352.8,99.73,2.22,0,0,1004.266667
2017-01-03 17:00:00,9.24,NA,349.27,100,1.35,0,0,1003.916667
2017-01-03 18:00:00,8.28,0,345.45,100,1.96,0,0,1004
2017-01-03 19:00:00,7.81,0,344.34,100,1.7,0,0,1003.3
2017-01-03 20:00:00,8.94,0,339.9,96.79,2.97,0,0,1003
2017-01-03 21:00:00,11.64,0,349.83,84.07,4.95,0,0,1003
2017-01-03 22:00:00,15.4,0,353.24,82.91,4.03,0,0,1003
2017-01-03 23:00:00,15.01,0,342.79,81.39,3.8,0,0,1003
2017-01-04 00:00:00,15.75,0,350.05,80.61,2.68,0,0,1003
2017-01-04 01:00:00,13.76,0,366.31,91.23,1.68,0,0,1003
2017-01-04 02:00:00,14.1,0,370.02,87.36,3.01,0.01219,0,1003
2017-01-04 03:00:00,13.7,0,365.97,85.27,3.6,0,0,1002.833333
2017-01-04 04:00:00,13.78,0,312.9,73.32,2.72,0,0,1002.25
2017-01-04 05:00:00,13.59,0,317.46,68.36,2.01,0,0,1002.833333
2017-01-04 06:00:00,13.56,0,342.74,63.05,2.68,0,0,1003.133333
2017-01-04 07:00:00,12.89,NA,337.68,65.25,3.77,0,0,1003.95
2017-01-04 08:00:00,12.43,23.77,336.2,66.97,3.72,0,0,1005.016667
2017-01-04 09:00:00,11.13,38.21,341.05,74.11,2.46,0,0,1006.35
2017-01-04 10:00:00,8.45,79.43,340.25,78.7,3.38,0,0,1007
2017-01-04 11:00:00,8.33,210.27,311.61,65.02,2.98,0,0,1007.716667
2017-01-04 12:00:00,8.19,268.99,284.61,52.27,2.96,0,0,1007.083333
2017-01-04 13:00:00,8.39,292.28,263.46,43.3,2.87,0,0,1007
2017-01-04 14:00:00,8.27,267.05,261.65,34.75,3.06,0,0,1006.983333
2017-01-04 15:00:00,8.05,170.75,246,29.78,3.12,0,0,1007.283333
2017-01-04 16:00:00,7.02,17.67,241.53,28.3,2.97,0,0,1008
2017-01-04 17:00:00,5.89,NA,237.12,32.03,2.93,0,0,1008.25
2017-01-04 18:00:00,4.65,0,232,30.46,2.75,0,0,1009.4
2017-01-04 19:00:00,3.65,0,229.1,32.11,2.09,0,0,1010.35
2017-01-04 20:00:00,2.78,0,224.14,32.41,2.19,0,0,1011
2017-01-04 21:00:00,1.89,0,220.04,31.07,2.57,0,0,1011.35
2017-01-04 22:00:00,1.25,0,218.33,32.21,2.23,0,0,1012
2017-01-04 23:00:00,0.47,0,217.38,32.96,2.34,0,0,1012
2017-01-05 00:00:00,0.01,0,217.12,34.56,2.32,0,0,1012
2017-01-05 01:00:00,-0.54,0,217.32,36.13,2.15,0,0,1012
2017-01-05 02:00:00,-1,0,228.5,37.31,1.82,0,0,1012.7
2017-01-05 03:00:00,-1.19,0,270.86,40.76,3.18,0,0,1013
2017-01-05 04:00:00,-1.39,0,271.66,41.67,2.35,0,0,1013
2017-01-05 05:00:00,-1.39,0,272.79,42.17,2.28,0,0,1012.566667
2017-01-05 06:00:00,-1.23,0,280.27,41.77,2.63,0,0,1013.2
2017-01-05 07:00:00,-1.14,NA,286.81,41.28,2.36,0,0,1014
2017-01-05 08:00:00,-0.99,27.03,287.34,39.47,2.27,0,0,1014
2017-01-05 09:00:00,-0.69,64.23,288.88,38.58,2.86,0,0,1014
2017-01-05 10:00:00,-0.25,87.91,290.83,36.26,2.51,0,0,1013.866667
2017-01-05 11:00:00,0.08,114.36,292.28,33.26,1.13,0,0,1013.766667
2017-01-05 12:00:00,0.19,84.4,297.98,35.48,1.3,0,0,1013.816667
2017-01-05 13:00:00,0.63,79.07,299.39,34.38,1.13,0,0,1012.65
2017-01-05 14:00:00,1.03,154.81,290.65,34.34,0.97,0,0,1012
2017-01-05 15:00:00,1.11,60.78,296.92,35,1.66,0,0,1011.933333
2017-01-05 16:00:00,0.78,13.84,299.76,38.83,1.59,0,0,1011.15
2017-01-05 17:00:00,0.7,NA,300.3,42.36,0.67,0,0,1011
2017-01-05 18:00:00,0.8,0,301.23,42.42,1.79,0,0,1011.1
2017-01-05 19:00:00,0.81,0,301,44.23,1.54,0,0,1011.433333
2017-01-05 20:00:00,0.82,0,301.76,47.15,0.68,0,0,1011
2017-01-05 21:00:00,0.8,0,302.22,48.71,1.14,0,0,1011
2017-01-05 22:00:00,0.75,0,302.46,51.81,0.63,0,0,1011
2017-01-05 23:00:00,0.74,0,303.49,54.31,0.64,0,0,1010.683333
2017-01-06 00:00:00,0.73,0,303.92,53.8,1.49,0,0,1010.216667
2017-01-06 01:00:00,0.91,0,303.95,50.71,2.14,0,0,1010.883333
2017-01-06 02:00:00,0.94,0,296.67,64.08,4.25,0,0,1010.883333
2017-01-06 03:00:00,0.02,0,266.78,73.55,4.45,0,0,1010.383333
2017-01-06 04:00:00,-0.53,0,262.52,67.86,7.25,0,0,1011.066667
2017-01-06 05:00:00,-1.28,0,283.4,65.25,6.67,0,0,1011.7
2017-01-06 06:00:00,-1.72,0,264.86,65.51,5.19,0,0,1012.766667
2017-01-06 07:00:00,-2.15,NA,257.18,67.63,3.72,0,0,1013.716667
2017-01-06 08:00:00,-2.36,54.94,238.73,67.74,3.68,0,0,1014.333333
2017-01-06 09:00:00,-2.17,145.9,250.79,63.91,3.17,0,0,1015.433333
2017-01-06 10:00:00,-1.98,174.2,289.87,62.63,5.34,0,0,1016.683333
2017-01-06 11:00:00,-2.1,207.83,293,62.39,4.48,0,0,1016.366667
2017-01-06 12:00:00,-2.29,164.45,292.86,60.13,4.32,0,0,1016.183333
2017-01-06 13:00:00,-3.09,95.4,293.23,70.63,3.65,0,0,1016.583333
2017-01-06 14:00:00,-3.34,64.53,290.48,72.51,3.32,0,0,1016.966667
2017-01-06 15:00:00,-3.74,43.92,288.89,73.32,3.99,0,0,1017.483333
2017-01-06 16:00:00,-4.27,13.86,287.77,85.48,2.01,0,0,1018.483333
2017-01-06 17:00:00,-3.94,NA,283.59,79.88,1.45,0,0,1018.983333
2017-01-06 18:00:00,-3.91,0,286.35,80.91,1.76,0,0,1019.05
2017-01-06 19:00:00,-3.51,0,286.3,75.24,2.25,0,0,1019.016667
2017-01-06 20:00:00,-3.44,0,283.35,68.05,2.16,0,0,1019
2017-01-06 21:00:00,-3.42,0,285.71,61.08,1.84,0,0,1019.783333
2017-01-06 22:00:00,-3.54,0,286.94,62.67,1.79,0,0,1020
2017-01-06 23:00:00,-4.58,0,290.45,86.26,1.89,0,0,1019.95
2017-01-07 00:00:00,-4.89,0,289.7,91.94,2.64,0,0,1019.483333
2017-01-07 01:00:00,-5.06,0,292.17,92.72,2.36,0,0,1018.966667
2017-01-07 02:00:00,-5.07,0,292.8,93.06,2.85,0,0,1019
2017-01-07 03:00:00,-5.19,0,289.29,92.97,2.91,0,0,1018.5
2017-01-07 04:00:00,-5.33,0,287.87,93.77,2.71,0,0,1018.05
2017-01-07 05:00:00,-5.56,0,285.7,92.27,3.78,0,0,1018
2017-01-07 06:00:00,-5.96,0,282.67,89.13,2.68,0,0,1018.716667
2017-01-07 07:00:00,-6.06,NA,281.93,89.76,2.34,0,0,1019.716667
2017-01-07 08:00:00,-6.46,19.54,281,89.2,2.69,0,0,1020
2017-01-07 09:00:00,-6.78,44.15,281.68,90.09,3.45,0,0,1020.85
2017-01-07 10:00:00,-7.33,78.41,280.4,89.39,3.58,0,0,1021.916667
2017-01-07 11:00:00,-7.91,175.71,275.21,83.68,3.58,0,0,1021.983333
2017-01-07 12:00:00,-7.56,372.27,243.07,67.91,4.33,0,0,1020.683333
2017-01-07 13:00:00,-6.78,357.03,231.43,55,4.36,0,0,1020
2017-01-07 14:00:00,-6.1,469.73,193.79,46.67,6.22,0,0,1020
2017-01-07 15:00:00,-6.05,208.43,191.51,43.08,4.31,0,0,1020.533333
2017-01-07 16:00:00,-6.53,21.7,188.18,38.37,2.27,0,0,1021.016667
2017-01-07 17:00:00,-7.52,NA,186.58,41.12,1.64,0,0,1022
2017-01-07 18:00:00,-7.95,0,182.09,42.24,5.32,0,0,1022.2
2017-01-07 19:00:00,-8.74,0,183.47,43.39,5.02,0,0,1023.366667
2017-01-07 20:00:00,-9.85,0,180.93,49.52,3.8,0,0,1024
2017-01-07 21:00:00,-10.38,0,178.32,52.09,2.91,0,0,1024.95
2017-01-07 22:00:00,-10.62,0,176.23,54.35,3.9,0,0,1025
2017-01-07 23:00:00,-10.87,0,174.96,55.84,4.8,0,0,1025
2017-01-08 00:00:00,-11.36,0,173.65,56.61,2.95,0,0,1025
2017-01-08 01:00:00,-11.77,0,171.81,57.3,2.25,0,0,1025.366667
2017-01-08 02:00:00,-11.9,0,170.76,58.33,2.48,0,0,1026
2017-01-08 03:00:00,-12.04,0,169.39,57.59,3.66,0,0,1026.883333
2017-01-08 04:00:00,-12.42,0,171.1,57.6,4.85,0,0,1026.983333
2017-01-08 05:00:00,-12.56,0,168.24,56.31,4.04,0,0,1027.55
2017-01-08 06:00:00,-12.39,0,167.52,54.84,3.73,0,0,1028
2017-01-08 07:00:00,-12.08,NA,167.34,51.73,2.89,0,0,1028.766667
2017-01-08 08:00:00,-11.78,28.19,167.89,51.99,2.82,0,0,1029.45
2017-01-08 09:00:00,-10.94,193.91,173.01,51.44,3.64,0,0,1030.266667
2017-01-08 10:00:00,-10.23,472.33,179.87,48.94,3.78,0,0,1030.983333
2017-01-08 11:00:00,-9.29,575.3,183.21,45.47,3.94,0,0,1030.65
2017-01-08 12:00:00,-8.22,573.22,184.85,41.1,2.95,0,0,1030
2017-01-08 13:00:00,-7.36,561.39,186.27,38.99,3.19,0,0,1030
2017-01-08 14:00:00,-7.01,472.09,184.72,37.2,3.92,0,0,1030.05
2017-01-08 15:00:00,-7,220.63,184.49,37.17,3.02,0,0,1031
2017-01-08 16:00:00,-7.7,22.44,185.95,39.14,1.64,0,0,1031.783333
2017-01-08 17:00:00,-8.55,NA,181.39,43.55,1.88,0,0,1032.366667
2017-01-08 18:00:00,-9.31,0,179.75,49.78,3.3,0,0,1033.116667
2017-01-08 19:00:00,-10.15,0,178.95,58.34,3.2,0,0,1034.3
2017-01-08 20:00:00,-10.37,0,178.84,55.66,2.71,0,0,1035
2017-01-08 21:00:00,-10.69,0,178.48,60.69,3.25,0,0,1035.6
2017-01-08 22:00:00,-10.85,0,178.82,61.25,5.27,0,0,1035
2017-01-08 23:00:00,-10.85,0,205.1,60.57,4.1,0,0,1035
2017-01-09 00:00:00,-10.71,0,230.48,61.62,2.26,0,0,1035
2017-01-09 01:00:00,-10.55,0,229.21,61.72,2.57,0,0,1034.933333
2017-01-09 02:00:00,-10.82,0,215.7,63.79,2.31,0,0,1034.416667
2017-01-09 03:00:00,-11.53,0,197.09,71.14,1.94,0,0,1034.983333
2017-01-09 04:00:00,-12.76,0,201.46,76.01,1.44,0,0,1035.116667
2017-01-09 05:00:00,-12.77,0,206.67,76.67,1.93,0,0,1035.95
2017-01-09 06:00:00,-13.07,0,188.15,79.92,1.39,0,0,1035.4
2017-01-09 07:00:00,-13.27,NA,229.12,80.76,1.18,0,0,1036
2017-01-09 08:00:00,-11.35,59.85,236.94,69.56,1.14,0,0,1036
2017-01-09 09:00:00,-10.24,178.44,227.39,58.17,2.61,0,0,1036.7
2017-01-09 10:00:00,-9.1,334.37,233.46,52.67,3.38,0,0,1036.883333
2017-01-09 11:00:00,-7.88,504.08,215.32,46.08,3.28,0,0,1035.833333
2017-01-09 12:00:00,-6.8,602.34,205.32,43.72,2.97,0,0,1034.466667
2017-01-09 13:00:00,-5.75,515.06,209.68,41.21,3.15,0,0,1033.316667
2017-01-09 14:00:00,-5.65,277.7,227.16,41.65,2.61,0,0,1032.883333
2017-01-09 15:00:00,-5.53,155.84,247.29,42.91,2.61,0,0,1033
2017-01-09 16:00:00,-5.49,57.44,250.58,44.38,2.41,0,0,1033
2017-01-09 17:00:00,-5.95,NA,232.79,46.92,2.14,0,0,1032.366667
2017-01-09 18:00:00,-6.16,0,243.12,49.36,1.64,0,0,1032.883333
2017-01-09 19:00:00,-6.89,0,224.87,56.57,0.59,0,0,1033
2017-01-09 20:00:00,-6.98,0,255.02,59.93,0.47,0,0,1033
2017-01-09 21:00:00,-6.37,0,266.85,56.51,0.38,0,0,1033
2017-01-09 22:00:00,-6.48,0,270.24,52.08,1.02,0,0,1032.7
2017-01-09 23:00:00,-6.52,0,269.18,53.66,1,0,0,1031.55
2017-01-10 00:00:00,-7.03,0,235.13,62.89,0.77,0,0,1031
2017-01-10 01:00:00,-8.43,0,232.71,70.07,0.94,0,0,1030.616667
2017-01-10 02:00:00,-8.15,0,265.69,69.02,1.86,0,0,1031
2017-01-10 03:00:00,-7.32,0,270.34,66.38,1.04,0,0,1030.4
2017-01-10 04:00:00,-6.9,0,285.45,61.42,0.89,0,0,1029.383333
2017-01-10 05:00:00,-6.04,0,288.26,60.58,0.85,0,0,1029
2017-01-10 06:00:00,-5.62,0,282.07,58.37,0.89,0,0,1029.133333
2017-01-10 07:00:00,-5.35,NA,287.38,59.62,1.27,0,0,1029.283333
2017-01-10 08:00:00,-4.9,43.9,291.37,57.45,2.51,0,0,1029.15
2017-01-10 09:00:00,-4.58,125.75,296.5,56.49,3.06,0,0,1029
2017-01-10 10:00:00,-3.77,186.99,299.3,56.2,3.24,0,0,1029
2017-01-10 11:00:00,-2.38,331.22,282.42,51.77,2.89,0,0,1028.4
2017-01-10 12:00:00,-1.63,190.59,311.9,50.48,3.18,0,0,1026.983333
2017-01-10 13:00:00,-0.25,218.69,310.45,45.7,2.84,0,0,1026
2017-01-10 14:00:00,1.13,168.13,310.71,41.42,3.19,0.0061,0,1025.016667
2017-01-10 15:00:00,1.98,138.01,273.18,38.57,3.13,0.0061,0,1025
2017-01-10 16:00:00,1.58,44.29,251.9,39,2.93,0,0,1025
2017-01-10 17:00:00,0.31,NA,262.95,46.66,2.21,0,0,1025.433333
2017-01-10 18:00:00,0.61,0,283.92,45.93,3.2,0.0061,0,1025.25
2017-01-10 19:00:00,0.71,0,291.43,47.36,2.56,0,0,1025.116667
2017-01-10 20:00:00,1.27,0,310.47,49.8,3.37,0,0,1024.383333
2017-01-10 21:00:00,1.91,0,315.46,49.6,3.6,0,0,1023.166667
2017-01-10 22:00:00,2.35,0,325.09,55.39,2.83,0,0,1023.05
2017-01-10 23:00:00,2.75,0,327.63,65.11,2.43,0,0,1023.2
2017-01-11 00:00:00,3.3,0,319.37,66.69,1.62,0,0,1023
2017-01-11 01:00:00,3.05,0,318.83,74.37,1.57,0,0,1023.133333
2017-01-11 02:00:00,2.44,0,326.2,92.51,1.95,0.03658,0,1024.35
2017-01-11 03:00:00,1.49,0,323.01,98.23,1.6,0,0,1023.883333
2017-01-11 04:00:00,1.39,0,318.83,98.95,2.17,0,0,1024
2017-01-11 05:00:00,1.28,0,312.5,99.18,2.22,0,0,1024.733333
2017-01-11 06:00:00,0.99,0,308.89,99.33,2.35,0,0,1025
2017-01-11 07:00:00,0.81,NA,308.31,99.47,2.38,0,0,1025.45
2017-01-11 08:00:00,1.34,45.55,308.92,99.56,2.99,0,0,1026
2017-01-11 09:00:00,3.19,143.8,316.42,98.81,2.64,0,0,1026
2017-01-11 10:00:00,4.63,170.32,330.73,92.58,2.52,0,0,1026.3
2017-01-11 11:00:00,4.55,99.78,337.54,91.12,1.22,0.0061,0,1025.983333
2017-01-11 12:00:00,4.25,184.66,337.46,97.82,1.3,0.01219,0,1024.716667
2017-01-11 13:00:00,5.96,247.32,342.03,96.44,1.21,0,0,1023.933333
2017-01-11 14:00:00,7.1,227.46,349.78,83.25,1.7,0,0,1023
2017-01-11 15:00:00,6.4,89.42,349.82,81.33,0.98,0,0,1023
2017-01-11 16:00:00,4.18,25.43,342.56,90.11,1.37,0,0,1023
2017-01-11 17:00:00,3.65,NA,334.64,92.38,1.66,0,0,1023
2017-01-11 18:00:00,3.18,0,329.04,94.84,1.93,0,0,1023
2017-01-11 19:00:00,2.82,0,326.4,96.95,1.78,0,0,1023.316667
2017-01-11 20:00:00,4.19,0,328.55,96.89,0.86,0,0,1024
2017-01-11 21:00:00,4.55,0,333.46,96.63,1.34,0,0,1023.983333
2017-01-11 22:00:00,3.36,0,331.03,98.98,1.71,0,0,1023.516667
2017-01-11 23:00:00,3.16,0,328.93,99.69,1.73,0,0,1023
2017-01-12 00:00:00,3.12,0,328.22,99.74,1.99,0,0,1022.8
2017-01-12 01:00:00,4.48,0,329.28,99.76,1.19,0,0,1022
2017-01-12 02:00:00,3.94,0,331.81,99.8,1.88,0,0,1022.216667
2017-01-12 03:00:00,3.41,0,330.11,99.73,1.64,0,0,1022.683333
2017-01-12 04:00:00,3.67,0,330.34,99.7,1.25,0,0,1022.033333
2017-01-12 05:00:00,4.4,0,332.26,99.7,1.32,0,0,1022
2017-01-12 06:00:00,4.38,0,333,99.69,1.64,0,0,1022.033333
2017-01-12 07:00:00,4.38,NA,332.56,99.68,1.71,0,0,1022.9
2017-01-12 08:00:00,4.56,43.37,332.36,99.66,1.08,0,0,1023
2017-01-12 09:00:00,6.13,100.14,336.47,99.73,0.98,0,0,1023.266667
2017-01-12 10:00:00,8.94,244.5,351.65,86.47,1.94,0,0,1024
2017-01-12 11:00:00,14.79,203.26,376.68,68.34,1.64,0,0,1023.233333
2017-01-12 12:00:00,17.04,489.11,380.52,61.93,3.16,0,0,1022.633333
2017-01-12 13:00:00,17.78,230.33,385.76,59.6,3.02,0,0,1022.35
2017-01-12 14:00:00,17.41,185.84,371.92,61.12,2.96,0,0,1022.616667
2017-01-12 15:00:00,17.14,160.81,341.02,62.26,2.46,0,0,1022.35
2017-01-12 16:00:00,16.47,60.13,330.17,65.25,1.54,0,0,1022.6
2017-01-12 17:00:00,12.72,NA,339.55,82.31,1.12,0,0,1023
2017-01-12 18:00:00,10.57,0,331.51,90.05,1.61,0,0,1023.333333
2017-01-12 19:00:00,9.65,0,315.48,94.09,1.87,0,0,1024
2017-01-12 20:00:00,9.52,0,309.63,93.89,1.82,0,0,1023.966667
2017-01-12 21:00:00,8.92,0,307.56,95.9,1.84,0,0,1024
2017-01-12 22:00:00,9.79,0,323.3,92.66,1.43,0,0,1024
2017-01-12 23:00:00,10.47,0,308.65,87.62,1.52,0,0,1024
2017-01-13 00:00:00,12.48,0,307.4,75.43,2.09,0,0,1024
2017-01-13 01:00:00,13.73,0,350.76,75.94,2.5,0,0,1024.333333
2017-01-13 02:00:00,16.71,0,372.23,74.25,2.14,0,0,1025
2017-01-13 03:00:00,11.23,0,340.28,93.82,2.54,0,0,1025.783333
2017-01-13 04:00:00,9.68,0,326.64,99.12,2.69,0,0,1026.016667
2017-01-13 05:00:00,9.4,0,319.37,99.61,2.17,0,0,1026.383333
2017-01-13 06:00:00,8.43,0,325.28,99.8,2.29,0,0,1027.183333
2017-01-13 07:00:00,9.23,NA,349.7,99.72,2.67,0,0,1028.116667
2017-01-13 08:00:00,11.2,51.8,361.42,88.34,2.44,0,0,1029
2017-01-13 09:00:00,13.93,172.38,341.31,82.22,2.51,0,0,1029.766667
2017-01-13 10:00:00,15.33,208.75,360.8,71.59,3.5,0,0,1030.816667
2017-01-13 11:00:00,15.03,227.12,365.79,70.46,2.98,0,0,1030.65
2017-01-13 12:00:00,14.73,247.25,359.6,69.19,4.49,0,0,1030
2017-01-13 13:00:00,15.08,374.61,320.98,65.54,4.34,0,0,1029.466667
2017-01-13 14:00:00,15.7,365.33,325.22,62.71,3.82,0,0,1029.966667
2017-01-13 15:00:00,16.1,278.1,320.64,56.15,5.57,0,0,1030
2017-01-13 16:00:00,15.29,39.76,311.6,55.69,4.14,0,0,1030.866667
2017-01-13 17:00:00,12.58,NA,335.45,67.59,3.11,0,0,1031.333333
2017-01-13 18:00:00,11.12,0,351.84,73.56,2.57,0,0,1032
2017-01-13 19:00:00,10.64,0,363.94,80.55,2.29,0,0,1032
2017-01-13 20:00:00,11.04,0,362.77,85.19,1.34,0.0061,0,1032.883333
2017-01-13 21:00:00,10.74,0,362.6,84.53,2.31,0,0,1033
2017-01-13 22:00:00,9.57,0,361.11,80.78,1.61,0,0,1033
2017-01-13 23:00:00,7.8,0,355.74,83.47,1.79,0.0061,0,1033.566667
2017-01-14 00:00:00,6.16,0,346.28,83.53,1.97,0,0,1033.166667
2017-01-14 01:00:00,5.01,0,340.04,83.86,1.7,0.01219,0,1033.35
2017-01-14 02:00:00,3.95,0,334.88,91.65,1.56,0.01219,0,1033.916667
2017-01-14 03:00:00,3.25,0,331.58,91.62,1.23,0,0,1034
2017-01-14 04:00:00,2.63,0,329.19,94.43,1.29,0,0,1033.933333
2017-01-14 05:00:00,2.2,0,327.32,90.68,1.31,0,0,1034
2017-01-14 06:00:00,1.81,0,325.4,90.32,1.07,0,0,1033.616667
2017-01-14 07:00:00,1.67,NA,324.36,92.61,1.31,0.0061,0,1033.133333
2017-01-14 08:00:00,1.38,15.83,323.19,96.33,1.38,0,0,1033.716667
2017-01-14 09:00:00,1.28,58.77,323.09,97.24,1.77,0.0061,0,1034
2017-01-14 10:00:00,1.65,124.78,324.81,93.69,1.89,0,0,1033.6
2017-01-14 11:00:00,2.37,179.3,330.43,86.95,1.54,0,0,1032.383333
2017-01-14 12:00:00,3.15,293.21,336.32,81.26,1.98,0,0,1030.633333
2017-01-14 13:00:00,3.95,229.75,340.12,80.49,2.38,0,0,1029.266667
2017-01-14 14:00:00,4.62,141.39,340.97,80.05,2.03,0,0,1028.116667
2017-01-14 15:00:00,5.3,90.86,342.58,78.41,1.29,0,0,1027.15
2017-01-14 16:00:00,5.87,50.5,343.82,77.15,1.3,0,0,1026.95
2017-01-14 17:00:00,6.08,NA,343.79,79.27,1.07,0,0,1026.416667
2017-01-14 18:00:00,6.13,0,344.03,79.63,1.36,0,0,1026.016667
2017-01-14 19:00:00,5.82,0,343.28,85.4,1,0,0,1026
2017-01-14 20:00:00,5.71,0,341.72,88.99,0.57,0,0,1025.633333
2017-01-14 21:00:00,5.82,0,340.57,87.15,0.59,0,0,1025
2017-01-14 22:00:00,6.19,0,340.69,93.32,1.6,0,0,1024.983333
2017-01-14 23:00:00,10.08,0,346.36,90.98,2.3,0,0,1024.016667
2017-01-15 00:00:00,10.09,0,347.61,89.86,2.37,0,0,1023.4
2017-01-15 01:00:00,8.58,0,353,93.6,2.76,0,0,1023
2017-01-15 02:00:00,7.64,0,351.01,98.52,2.07,0,0,1023.083333
2017-01-15 03:00:00,9.57,0,350.05,92.69,1.52,0,0,1023.95
2017-01-15 04:00:00,10.68,0,357.58,84.59,1.53,0,0,1023.983333
2017-01-15 05:00:00,9.95,0,357.7,86.11,2.25,0,0,1024
2017-01-15 06:00:00,8.86,0,347.95,88.97,3.64,0,0,1024.65
2017-01-15 07:00:00,8.04,NA,339.21,89.4,4.92,0,0,1025.033333
2017-01-15 08:00:00,9.06,65.72,343.15,83.6,3.82,0,0,1026
2017-01-15 09:00:00,9.67,113.28,348.04,79.31,2.05,0,0,1026.616667
2017-01-15 10:00:00,9.88,214.89,353.98,78.67,2.32,0,0,1026.816667
2017-01-15 11:00:00,9.19,213.91,358.74,80.55,2.47,0,0,1026
2017-01-15 12:00:00,9.44,195.04,356.09,77.94,1.94,0,0,1025.333333
2017-01-15 13:00:00,9.05,171.04,357.81,78.27,2.17,0,0,1024.833333
2017-01-15 14:00:00,9.54,171.02,353.86,76.52,1.72,0,0,1024
2017-01-15 15:00:00,8.64,65.16,356.42,79.89,2.9,0,0,1024.316667
2017-01-15 16:00:00,7.97,15.65,352.89,85.87,1.18,0,0,1025
2017-01-15 17:00:00,7.17,NA,350.09,92.02,1.25,0,0,1025
2017-01-15 18:00:00,6.87,0,347.35,94.36,1.18,0,0,1025.983333
2017-01-15 19:00:00,6.26,0,345.63,97.59,1.47,0,0,1026
2017-01-15 20:00:00,5.8,0,343.73,98.54,1.35,0.0061,0,1026
2017-01-15 21:00:00,5.49,0,342.04,98.37,1.45,0,0,1026.283333
2017-01-15 22:00:00,5.24,0,340.6,98.83,1.06,0.0061,0,1026.95
2017-01-15 23:00:00,5.06,0,339.4,97.48,0.86,0.0061,0,1026.166667
2017-01-16 00:00:00,4.8,0,338.21,97.44,1.58,0,0,1026
2017-01-16 01:00:00,4.57,0,337,96.96,1.61,0.0061,0,1026.133333
2017-01-16 02:00:00,4.23,0,335.84,98.15,2.05,0,0,1027
2017-01-16 03:00:00,3.94,0,334.5,98.04,1.59,0,0,1027
2017-01-16 04:00:00,3.57,0,333.01,97.87,2.38,0,0,1027
2017-01-16 05:00:00,3.34,0,331.14,93.87,1.57,0,0,1027
2017-01-16 06:00:00,3.28,0,330.38,92.83,1.13,0,0,1027.2
2017-01-16 07:00:00,3.13,NA,330.12,92.96,1.3,0,0,1027.966667
2017-01-16 08:00:00,3.22,14.69,330.12,90.76,1.39,0,0,1028
2017-01-16 09:00:00,3.32,41.81,331.42,91.51,1.73,0,0,1028.566667
2017-01-16 10:00:00,3.5,118.58,333.21,94.01,2.01,0,0,1029
2017-01-16 11:00:00,4.24,187.16,338.11,87.28,1.99,0,0,1028.233333
2017-01-16 12:00:00,4.97,222.89,343.86,85.96,1.8,0,0,1027.35
2017-01-16 13:00:00,5.37,199.3,346.54,86.16,2.12,0,0,1026.316667
2017-01-16 14:00:00,5.69,131.85,346.49,86.05,2.2,0,0,1026
2017-01-16 15:00:00,6.26,84.47,346.37,85.96,1.58,0,0,1026
2017-01-16 16:00:00,6.74,35.25,347.36,84.22,1.24,0,0,1026
2017-01-16 17:00:00,6.47,NA,342.89,87,0.91,0,0,1025.966667
2017-01-16 18:00:00,4.99,0,337.26,94.85,0.74,0,0,1026
2017-01-16 19:00:00,4.03,0,329.58,97.77,1.09,0,0,1025.933333
2017-01-16 20:00:00,4.02,0,326.5,98.71,1.07,0,0,1025.116667
2017-01-16 21:00:00,5.39,0,333.26,94.57,0.76,0,0,1025.183333
2017-01-16 22:00:00,4.69,0,334.88,97.23,0.69,0,0,1024.7
2017-01-16 23:00:00,4.68,0,335.36,98.7,1.13,0,0,1023.683333
2017-01-17 00:00:00,4.59,0,333.06,98.96,0.97,0,0,1023
2017-01-17 01:00:00,4.1,0,330.49,99.37,1.41,0,0,1023
2017-01-17 02:00:00,3.95,0,331.02,99.5,1.48,0,0,1022.833333
2017-01-17 03:00:00,3.91,0,328.88,99.5,1.58,0,0,1022
2017-01-17 04:00:00,3.92,0,329.51,99.52,1.98,0,0,1021.133333
2017-01-17 05:00:00,4.31,0,332.9,99.51,1.97,0,0,1021
2017-01-17 06:00:00,5.36,0,337.08,99.51,2.27,0,0,1021
2017-01-17 07:00:00,6.31,NA,341.57,99.56,1.32,0.0061,0,1020.983333
2017-01-17 08:00:00,6.78,18.07,345.04,99.54,1.85,0.01219,0,1021
2017-01-17 09:00:00,7.15,35.47,348.43,99.5,0.91,0.03658,0,1021
2017-01-17 10:00:00,8.31,60.21,352.01,99.51,0.88,0.03658,0,1020.666667
